STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
PheWAS Catalog		disease	Other symptoms/disorders or the urinary system	http://www.ebi.ac.uk/efo/EFO_0009690	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Other unspecified back disorders	http://purl.obolibrary.org/obo/MONDO_0000651	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Other upper respiratory disease	http://www.ebi.ac.uk/efo/EFO_0000684	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Other venous embolism and thrombosis	http://www.ebi.ac.uk/efo/EFO_0004286	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Other vitamin B12 deficiency anemia	http://www.ebi.ac.uk/efo/EFO_0000734	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Other/Unspecified specified local infections of skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_0010692	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Other/Unspecified specified local infections of skin and subcutaneous tissue	http://purl.obolibrary.org/obo/MONDO_0021201	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Otitis externa	http://www.ebi.ac.uk/efo/EFO_0009560	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
CTTV-indication		disease	Otitis externa	http://purl.obolibrary.org/obo/HP_0000389	Sirarat Sarntivijai	2015-03-24 12:00:00
PheWAS Catalog		disease	Otitis media	http://www.ebi.ac.uk/efo/EFO_0004992	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Otitis media and Eustachian tube disorders	http://www.ebi.ac.uk/efo/EFO_0004992	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Otitis media and Eustachian tube disorders	http://www.ebi.ac.uk/efo/EFO_0009667	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Otofaciocervical Syndrome	http://www.orpha.net/ORDO/Orphanet_2792	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Otorrhea	http://purl.obolibrary.org/obo/MONDO_0000988	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Otosclerosis	http://www.ebi.ac.uk/efo/EFO_0004213	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Otospondylomegaepiphyseal dysplasia	http://www.orpha.net/ORDO/Orphanet_1427	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Ovarian cancer	http://www.ebi.ac.uk/efo/EFO_0001075	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Ovarian cyst	http://purl.obolibrary.org/obo/HP_0000138	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Ovarian dysfunction	http://www.ebi.ac.uk/efo/EFO_0009003	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Ovarioleukodystrophy	http://www.orpha.net/ORDO/Orphanet_99853	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Overweight, obesity and other hyperalimentation	http://www.ebi.ac.uk/efo/EFO_0001073	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Overweight, obesity and other hyperalimentation	http://www.ebi.ac.uk/efo/EFO_0010694	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Pachyonychia congenita (PC)	http://www.orpha.net/ORDO/Orphanet_2309	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Pachyonychia congenita 4	http://www.orpha.net/ORDO/Orphanet_2309	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Pachyonychia Congenita, Type 1	http://www.orpha.net/ORDO/Orphanet_2309	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Pachyonychia Congenita, Type 2	http://www.orpha.net/ORDO/Orphanet_2309	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Paget disease of bone 2, early-onset	http://www.ebi.ac.uk/efo/EFO_0004261	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Paget disease of bone 6	http://www.ebi.ac.uk/efo/EFO_0004261	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Paget disease of bone, familial	http://www.ebi.ac.uk/efo/EFO_0004261	Gautier Koscielny	2017-06-06 12:00:00
Target safety		disease	pain	http://www.ebi.ac.uk/efo/EFO_0003843	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Pain and other symptoms associated with female genital organs	http://www.ebi.ac.uk/efo/EFO_0003843	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Pain in joint	http://purl.obolibrary.org/obo/HP_0002829	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Pain in limb	http://purl.obolibrary.org/obo/HP_0009763	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Pain, swelling or discharge of eye	http://www.ebi.ac.uk/efo/EFO_0010678	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Pain, swelling or discharge of eye	http://www.ebi.ac.uk/efo/EFO_0010679	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Pain, swelling or discharge of eye	http://purl.obolibrary.org/obo/HP_0200026	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Painful respiration	http://purl.obolibrary.org/obo/HP_0002086	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Pallister-Hall syndrome	http://www.orpha.net/ORDO/Orphanet_672	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Pallor and flushing	http://purl.obolibrary.org/obo/HP_0000980	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Pallor and flushing	http://purl.obolibrary.org/obo/HP_0031284	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Palmoplantar hyperkeratosis with squamous cell carcinoma of skin and 46,XX sex reversal	http://www.orpha.net/ORDO/Orphanet_85112	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	palmoplantar keratoderma	http://www.orpha.net/ORDO/Orphanet_2199	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Palmoplantar keratoderma	http://www.orpha.net/ORDO/Orphanet_79357	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Palmoplantar keratoderma and woolly hair	http://www.orpha.net/ORDO/Orphanet_420686	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Palmoplantar keratoderma, Bothnian type	http://www.orpha.net/ORDO/Orphanet_2337	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Palmoplantar keratoderma, epidermolytic	http://www.orpha.net/ORDO/Orphanet_2199	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Palmoplantar keratoderma, mutilating, with periorificial keratotic plaques	http://www.orpha.net/ORDO/Orphanet_659	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Palmoplantar keratoderma, mutilating, with periorificial keratotic plaques, X-linked	http://www.orpha.net/ORDO/Orphanet_659	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Palmoplantar keratoderma, Nagashima type	http://www.orpha.net/ORDO/Orphanet_140966	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Palmoplantar keratoderma, nonepidermolytic	http://www.orpha.net/ORDO/Orphanet_2337	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Palmoplantar keratoderma, nonepidermolytic, focal	http://www.orpha.net/ORDO/Orphanet_307837	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Palmoplantar keratoderma, nonepidermolytic, focal or diffuse	http://www.orpha.net/ORDO/Orphanet_402003	Gautier Koscielny	2017-06-06 12:00:00
Target safety		disease	palpitations	http://purl.obolibrary.org/obo/HP_0001962	Irene Lopez	2021-11-02 12:00:00
Genomics England Panel App		disease	Pancreatic agenesis 1	http://www.orpha.net/ORDO/Orphanet_2805	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Pancreatic and cerebellar agenesis	http://www.orpha.net/ORDO/Orphanet_65288	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Pancreatic cancer	http://www.ebi.ac.uk/efo/EFO_0003860	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Pancreatic cancer	http://www.orpha.net/ORDO/Orphanet_1333	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	pancreatic enzyme secretion	http://purl.obolibrary.org/obo/GO_0030157	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Pancytopenia	http://purl.obolibrary.org/obo/HP_0001876	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Panhypopituitarism X-linked	http://www.orpha.net/ORDO/Orphanet_90695	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Paraganglioma and gastric stromal sarcoma	http://www.orpha.net/ORDO/Orphanet_97286	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Paragangliomas 2	http://www.orpha.net/ORDO/Orphanet_29072	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Paragangliomas 4	http://www.orpha.net/ORDO/Orphanet_29072	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Paragangliomas 5	http://www.orpha.net/ORDO/Orphanet_29072	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	paralysis	http://purl.obolibrary.org/obo/HP_0003470	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Paralysis/spasm of vocal cords or larynx	http://purl.obolibrary.org/obo/HP_0001605	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Paralysis/spasm of vocal cords or larynx	http://purl.obolibrary.org/obo/HP_0025425	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Paralytic ileus	http://purl.obolibrary.org/obo/HP_0002590	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Paralytic strabismus	http://www.ebi.ac.uk/efo/EFO_0009678	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Paranoid disorders	http://purl.obolibrary.org/obo/HP_0011999	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Paraproteinemia	http://purl.obolibrary.org/obo/HP_0031047	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Parasomnia	http://purl.obolibrary.org/obo/HP_0025234	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Parastremmatic dwarfism	http://www.orpha.net/ORDO/Orphanet_2646	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parathyroid adenoma	http://www.ebi.ac.uk/efo/EFO_1001087	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parathyroid carcinoma	http://www.ebi.ac.uk/efo/EFO_1000456	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	paresthesia	http://purl.obolibrary.org/obo/HP_0003401	Irene Lopez	2021-11-02 12:00:00
Genomics England Panel App		disease	Parietal foramina 1	http://www.orpha.net/ORDO/Orphanet_60015	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parietal foramina with cleidocranial dysplasia	http://www.orpha.net/ORDO/Orphanet_251290	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkes Weber syndrome	http://www.orpha.net/ORDO/Orphanet_90307	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson disease	http://www.ebi.ac.uk/efo/EFO_0002508	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson disease 1	http://www.orpha.net/ORDO/Orphanet_411602	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson disease 14	http://www.orpha.net/ORDO/Orphanet_199351	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson disease 14, autosomal recessive	http://www.orpha.net/ORDO/Orphanet_199351	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson disease 15, autosomal recessive	http://www.orpha.net/ORDO/Orphanet_171695	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	PARKINSON DISEASE 17	http://www.orpha.net/ORDO/Orphanet_411602	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson disease 19, juvenile-onset	http://www.orpha.net/ORDO/Orphanet_391411	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Parkinson disease 19a, juvenile-onset	http://www.orpha.net/ORDO/Orphanet_391411	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Parkinson disease 20, early-onset	http://www.orpha.net/ORDO/Orphanet_391411	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Parkinson disease 4	http://www.orpha.net/ORDO/Orphanet_411602	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson Disease 6, Autosomal Recessive Early-Onset	http://www.orpha.net/ORDO/Orphanet_2828	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson disease 7 autosomal recessive early-onset	http://www.orpha.net/ORDO/Orphanet_2828	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson disease 8	http://www.orpha.net/ORDO/Orphanet_411602	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson Disease 8, Autosomal Dominant	http://www.orpha.net/ORDO/Orphanet_2828	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	PARKINSON DISEASE 8, AUTOSOMAL DOMINANT	http://www.orpha.net/ORDO/Orphanet_411602	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Parkinson disease 9	http://www.orpha.net/ORDO/Orphanet_314632	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	PARKINSON DISEASE 9	http://www.orpha.net/ORDO/Orphanet_411602	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Parkinson disease, late-onset	http://www.ebi.ac.uk/efo/EFO_0002508	Gautier Koscielny	2017-06-06 12:00:00
PheWAS Catalog		disease	Parkinson's disease	http://www.ebi.ac.uk/efo/EFO_0002508	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Target safety		disease	parkinsonian symptoms (tremors)	http://purl.obolibrary.org/obo/HP_0001300	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	parkinsonism	http://purl.obolibrary.org/obo/HP_0001300	Irene Lopez	2021-11-02 12:00:00
ClinVar		disease	Parkinsonism with spasticity, X-linked	http://www.orpha.net/ORDO/Orphanet_363654	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Parkinsonism, early onset with mental retardation	http://www.orpha.net/ORDO/Orphanet_2379	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Paroxysmal familial ventricular fibrillation 1	http://www.orpha.net/ORDO/Orphanet_228140	Gautier Koscielny	2017-06-06 12:00:00
CTTV-indication		disease	Paroxysmal nocturnal haemoglobinuria	http://purl.obolibrary.org/obo/HP_0004818	Sirarat Sarntivijai	2015-03-24 12:00:00
Genomics England Panel App		disease	Paroxysmal nonkinesigenic dyskinesia	http://www.orpha.net/ORDO/Orphanet_98810	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Paroxysmal supraventricular tachycardia	http://purl.obolibrary.org/obo/HP_0004763	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Paroxysmal tachycardia, unspecified	http://www.ebi.ac.uk/efo/EFO_0009493	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Paroxysmal ventricular tachycardia	http://purl.obolibrary.org/obo/HP_0004751	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Partial epilepsy	http://www.ebi.ac.uk/efo/EFO_0004263	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Partial lipodystrophy, congenital cataracts, and neurodegeneration syndrome	http://www.orpha.net/ORDO/Orphanet_98306	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Partington syndrome	http://www.orpha.net/ORDO/Orphanet_94083	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Partington X-linked mental retardation syndrome	http://www.orpha.net/ORDO/Orphanet_94083	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Patent ductus arteriosus 2	http://www.ebi.ac.uk/efo/EFO_1001103	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Patent ductus arteriosus 2	http://www.orpha.net/ORDO/Orphanet_466729	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Patent ductus arteriosus 3	http://www.ebi.ac.uk/efo/EFO_1001103	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Patent ductus arteriosus 3	http://www.orpha.net/ORDO/Orphanet_466729	Gautier Koscielny	2017-06-06 12:00:00
PheWAS Catalog		disease	Pathologic fracture	http://purl.obolibrary.org/obo/HP_0002756	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Pathologic fracture of vertebrae	http://www.ebi.ac.uk/efo/EFO_0003902	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Pathological, developmental or recurrent dislocation	http://purl.obolibrary.org/obo/HP_0001373	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Peeling skin syndrome 1	http://www.orpha.net/ORDO/Orphanet_263543	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Peeling skin syndrome 2	http://www.orpha.net/ORDO/Orphanet_263534	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Peeling skin syndrome 4	http://www.orpha.net/ORDO/Orphanet_289586	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Peeling skin syndrome 5	http://www.orpha.net/ORDO/Orphanet_289586	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
